web_scraper_order,web_scraper_start_url,pagination,price,data,data2,title,image,image2,image3,image4,item_page_title,item_page_link,data_1,data_2,Product_Name,image_1
"1771966437-218","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €699.57","St. Agni","Suede Utility Cocoon Bomber","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/stagn/stagn3016811781/stagn3016811781_1754578150610_2-0._QL90_UX1128_.jpg","","","","St. AgniSuede Utility Cocoon BomberPrevious Price €699.57Sale Price €419.74","https://www.shopbop.com/suede-utility-cocoon-bomber-st/vp/v=1/1547423828.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2029679595&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_83","St. Agni","Suede Utility Cocoon Bomber","St. AgniSuede Utility Cocoon Bomber","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/stagn/stagn3016811781/stagn3016811781_1754578150610_2-0._QL90_UX1128_.jpg"
"1771966441-219","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €38.16","Bailey Rose","Peach Tee","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/baros/baros3003411454/baros3003411454_1749236422289_2-0._QL90_UX1128_.jpg","","","","Bailey RosePeach TeePrevious Price €38.16Sale Price €22.89","https://www.shopbop.com/brt1991-bailey-rose/vp/v=1/1537794602.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2082485334&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_82","Bailey Rose","Peach Tee","Bailey RosePeach Tee","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/baros/baros3003411454/baros3003411454_1749236422289_2-0._QL90_UX1128_.jpg"
"1771966445-220","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €142.46","BLANKNYC","Situationship Jacket","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/blank/blank4124625f07/blank4124625f07_1758305954900_2-0._QL90_UX1128_.jpg","","","","BLANKNYCSituationship JacketPrevious Price €142.46Sale Price €85.47","https://www.shopbop.com/situationship-blanknyc/vp/v=1/1571737956.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2006806330&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_81","BLANKNYC","Situationship Jacket","BLANKNYCSituationship Jacket","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/blank/blank4124625f07/blank4124625f07_1758305954900_2-0._QL90_UX1128_.jpg"
"1771966449-221","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €178.07","The Tiny Big Sister","Sara Bow Sweater","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ttbsi/ttbsi3000611409/ttbsi3000611409_1753991806092_2-0._QL90_UX1128_.jpg","","","","The Tiny Big SisterSara Bow SweaterPrevious Price €178.07Sale Price €106.84","https://www.shopbop.com/sara-bow-sweater-tiny-big/vp/v=1/1536975181.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2063484449&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_80","The Tiny Big Sister","Sara Bow Sweater","The Tiny Big SisterSara Bow Sweater","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ttbsi/ttbsi3000611409/ttbsi3000611409_1753991806092_2-0._QL90_UX1128_.jpg"
"1771966453-222","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €193.33","Hill House Home","The Bec Jacket","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hillh/hillh3031022b0d/hillh3031022b0d_1761165982084_2-0._QL90_UX1128_.jpg","","","","Hill House HomeThe Bec JacketPrevious Price €193.33Sale Price €116.00","https://www.shopbop.com/bec-jacket-hill-house-home/vp/v=1/1509545498.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2005707582&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_79","Hill House Home","The Bec Jacket","Hill House HomeThe Bec Jacket","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hillh/hillh3031022b0d/hillh3031022b0d_1761165982084_2-0._QL90_UX1128_.jpg"
"1771966456-223","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €193.33","Printfresh","Rittenhouse Pajama Set","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/pfres/pfres30032272c5/pfres30032272c5_1762548512546_2-0._QL90_UX1128_.jpg","","","","PrintfreshRittenhouse Pajama SetPrevious Price €193.33Sale Price €116.00","https://www.shopbop.com/rittenhouse-set-printfresh/vp/v=1/1559962831.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2077254965&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_78","Printfresh","Rittenhouse Pajama Set","PrintfreshRittenhouse Pajama Set","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/pfres/pfres30032272c5/pfres30032272c5_1762548512546_2-0._QL90_UX1128_.jpg"
"1771966461-224","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €334.94","Cinq à Sept","Geraldine Faux Fur Coat","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/cinqa/cinqa3174827357/cinqa3174827357_1760650739146_2-0._QL90_UX1128_.jpg","","","","Cinq à SeptGeraldine Faux Fur CoatPrevious Price €334.94Sale Price €200.97","https://www.shopbop.com/geraldine-coat-cinq-sept/vp/v=1/1540402883.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2043323085&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_77","Cinq à Sept","Geraldine Faux Fur Coat","Cinq à SeptGeraldine Faux Fur Coat","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/cinqa/cinqa3174827357/cinqa3174827357_1760650739146_2-0._QL90_UX1128_.jpg"
"1771966464-225","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €184.86","GUIZIO","Floral Paillette Mini Skirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/dguiz/dguiz300811c925/dguiz300811c925_1763131794189_2-0._QL90_UX1128_.jpg","","","","GUIZIOFloral Paillette Mini SkirtPrevious Price €184.86Sale Price €110.91","https://www.shopbop.com/floral-paillette-mini-skirt-guizio/vp/v=1/1525599638.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2059011537&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_76","GUIZIO","Floral Paillette Mini Skirt","GUIZIOFloral Paillette Mini Skirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/dguiz/dguiz300811c925/dguiz300811c925_1763131794189_2-0._QL90_UX1128_.jpg"
"1771966469-226","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €61.05","Varley","Freesoft Cori Bra","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/varle/varle3054125dfc/varle3054125dfc_1758060684448_2-0._QL90_UX1128_.jpg","","","","VarleyFreesoft Cori BraPrevious Price €61.05Sale Price €36.63","https://www.shopbop.com/freesoft-cori-bra-varley/vp/v=1/1585874640.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2009129057&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_75","Varley","Freesoft Cori Bra","VarleyFreesoft Cori Bra","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/varle/varle3054125dfc/varle3054125dfc_1758060684448_2-0._QL90_UX1128_.jpg"
"1771966473-227","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €419.74","STAUD","Esther Mini Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/staud/staud328002304b/staud328002304b_1755537226303_2-0._QL90_UX1128_.jpg","","","","STAUDEsther Mini DressPrevious Price €419.74Sale Price €251.84","https://www.shopbop.com/esther-mini-dress-staud/vp/v=1/1583912998.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2063028248&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_74","STAUD","Esther Mini Dress","STAUDEsther Mini Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/staud/staud328002304b/staud328002304b_1755537226303_2-0._QL90_UX1128_.jpg"
"1771966477-228","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €292.55","JBQ","Tulum Cover Up Skirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbeeq/jbeeq3000312397/jbeeq3000312397_q4_2-0._QL90_UX1128_.jpg","","","","JBQTulum Cover Up SkirtPrevious Price €292.55Sale Price €175.53","https://www.shopbop.com/tulum-cover-skirt-jbq/vp/v=1/1511312874.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2012424362&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_73","JBQ","Tulum Cover Up Skirt","JBQTulum Cover Up Skirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbeeq/jbeeq3000312397/jbeeq3000312397_q4_2-0._QL90_UX1128_.jpg"
"1771966480-229","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €334.94","Lingua Franca","Bowery Bear Shirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lingu/lingu30072102ca/lingu30072102ca_1759352366067_2-0._QL90_UX1128_.jpg","","","","Lingua FrancaBowery Bear ShirtPrevious Price €334.94Sale Price €200.97","https://www.shopbop.com/bowery-bear-shirt-lingua-franca/vp/v=1/1505931827.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2001642572&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_72","Lingua Franca","Bowery Bear Shirt","Lingua FrancaBowery Bear Shirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lingu/lingu30072102ca/lingu30072102ca_1759352366067_2-0._QL90_UX1128_.jpg"
"1771966484-230","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €150.94","Show Me Your Mumu","Joni Maxi Skirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shwmu/shwmu301222603f/shwmu301222603f_1757436263120_2-0._QL90_UX1128_.jpg","","","","Show Me Your MumuJoni Maxi SkirtPrevious Price €150.94Sale Price €90.56","https://www.shopbop.com/joni-maxi-skirt-show-me/vp/v=1/1530212996.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2034694409&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_71","Show Me Your Mumu","Joni Maxi Skirt","Show Me Your MumuJoni Maxi Skirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shwmu/shwmu301222603f/shwmu301222603f_1757436263120_2-0._QL90_UX1128_.jpg"
"1771966487-231","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €279.83","MSGM","Lace Leggings","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/msgma/msgma316371bb4e/msgma316371bb4e_1761833336588_2-0._QL90_UX1128_.jpg","","","","MSGMLace LeggingsPrevious Price €279.83Sale Price €167.90","https://www.shopbop.com/lace-leggings-msgm/vp/v=1/1561180152.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2008322552&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_70","MSGM","Lace Leggings","MSGMLace Leggings","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/msgma/msgma316371bb4e/msgma316371bb4e_1761833336588_2-0._QL90_UX1128_.jpg"
"1771966491-232","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €133.98","AFRM","Vilas Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/afrmm/afrmm3022313799/afrmm3022313799_1759159410485_2-0._QL90_UX1128_.jpg","","","","AFRMVilas DressPrevious Price €133.98Sale Price €80.39","https://www.shopbop.com/vilas-afrm/vp/v=1/1595788163.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2065510237&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_69","AFRM","Vilas Dress","AFRMVilas Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/afrmm/afrmm3022313799/afrmm3022313799_1759159410485_2-0._QL90_UX1128_.jpg"
"1771966495-233","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €551.17","ESCVDO","Safi Skirt","Exclusive","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/escvd/escvd30049263af/escvd30049263af_1758818846157_2-0._QL90_UX1128_.jpg","","","","ExclusiveESCVDOSafi SkirtPrevious Price €551.17Sale Price €330.70","https://www.shopbop.com/safi-skirt-escvdo/vp/v=1/1521654791.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2099856142&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EC_68","ESCVDO","Safi Skirt","ESCVDOSafi Skirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/escvd/escvd30049263af/escvd30049263af_1758818846157_2-0._QL90_UX1128_.jpg"
"1771966498-234","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €466.38","ESCVDO","Safi Top","Exclusive","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/escvd/escvd30051263af/escvd30051263af_1758915628547_2-0._QL90_UX1128_.jpg","","","","ExclusiveESCVDOSafi TopPrevious Price €466.38Sale Price €279.83","https://www.shopbop.com/safi-top-escvdo/vp/v=1/1506732187.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2029774445&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EC_67","ESCVDO","Safi Top","ESCVDOSafi Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/escvd/escvd30051263af/escvd30051263af_1758915628547_2-0._QL90_UX1128_.jpg"
"1771966503-235","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €122.95","DUNST","Unisex Fair Isle Sweater","Editors’ Pick","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/dunst/dunst30004102d9/dunst30004102d9_1758144657271_2-0._QL90_UX1128_.jpg","","","","Editors’ PickDUNSTUnisex Fair Isle SweaterPrevious Price €122.95Sale Price €73.77","https://www.shopbop.com/unisex-fairisle-sweater-dunst/vp/v=1/1594849142.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2041339001&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EP_66","DUNST","Unisex Fair Isle Sweater","DUNSTUnisex Fair Isle Sweater","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/dunst/dunst30004102d9/dunst30004102d9_1758144657271_2-0._QL90_UX1128_.jpg"
"1771966508-236","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €305.27","Jeanerica","Venice Jeans","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jeane/jeane300502607a/jeane300502607a_1758663680809_2-0._QL90_UX1128_.jpg","","","","JeanericaVenice JeansPrevious Price €305.27Sale Price €183.16","https://www.shopbop.com/venice-jeanerica/vp/v=1/1597225984.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2056756067&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_65","Jeanerica","Venice Jeans","JeanericaVenice Jeans","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jeane/jeane300502607a/jeane300502607a_1758663680809_2-0._QL90_UX1128_.jpg"
"1771966513-237","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €108.54","Addison Bay","The Waverly Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/adbay/adbay30021126c1/adbay30021126c1_1758736919269_2-0._QL90_UX1128_.jpg","","","","Addison BayThe Waverly PantsPrevious Price €108.54Sale Price €65.12","https://www.shopbop.com/waverly-pant-addison-bay/vp/v=1/1580143130.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2076233649&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_64","Addison Bay","The Waverly Pants","Addison BayThe Waverly Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/adbay/adbay30021126c1/adbay30021126c1_1758736919269_2-0._QL90_UX1128_.jpg"
"1771966517-238","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","€105.15","MIKOH","Fiore Bikini Bottoms","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mikoh/mikoh2094238608/mikoh2094238608_1740764590135_2-1._QL90_UX1128_.jpg","","","","MIKOHFiore Bikini Bottoms€105.15","https://www.shopbop.com/fiore-mikoh/vp/v=1/1536962498.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2017531642&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_63","MIKOH","Fiore Bikini Bottoms","MIKOHFiore Bikini Bottoms","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mikoh/mikoh2094238608/mikoh2094238608_1740764590135_2-1._QL90_UX1128_.jpg"
"1771966521-239","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €105.15","MIKOH","Lula Bikini Top","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mikoh/mikoh2093838608/mikoh2093838608_1740754710124_2-0._QL90_UX1128_.jpg","","","","MIKOHLula Bikini TopPrevious Price €105.15Sale Price €63.09","https://www.shopbop.com/lula-mikoh/vp/v=1/1552465610.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2063289569&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_62","MIKOH","Lula Bikini Top","MIKOHLula Bikini Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mikoh/mikoh2093838608/mikoh2093838608_1740754710124_2-0._QL90_UX1128_.jpg"
"1771966525-240","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €159.42","Good American","Velvet Good Waist Palazzo Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer3135622d2b/gamer3135622d2b_1760378947946_2-0._QL90_UX1128_.jpg","","","","Good AmericanVelvet Good Waist Palazzo PantsPrevious Price €159.42Sale Price €95.65","https://www.shopbop.com/velvet-good-waist-palazzo-pants/vp/v=1/1520808808.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2028348612&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_61","Good American","Velvet Good Waist Palazzo Pants","Good AmericanVelvet Good Waist Palazzo Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer3135622d2b/gamer3135622d2b_1760378947946_2-0._QL90_UX1128_.jpg"
"1771966528-241","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=13600","Previous Price €254.39","Bec + Bridge","Arielle Pants","Editors’ Pick","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/becbr/becbr4061719770/becbr4061719770_1755103174703_2-0._QL90_UX1128_.jpg","","","","Editors’ PickBec + BridgeArielle PantsPrevious Price €254.39Sale Price €152.63","https://www.shopbop.com/arielle-pant-bec-bridge/vp/v=1/1507905137.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2019060388&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EP_60","Bec + Bridge","Arielle Pants","Bec + BridgeArielle Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/becbr/becbr4061719770/becbr4061719770_1755103174703_2-0._QL90_UX1128_.jpg"
